Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
59,6,2,-186.0,-80.0,159.7375,738.6800,216247.2343,980119.0000,0.9801
60,7,2,-186.0,-74.0,288.5200,66.5600,4334736.0000,19646758.0000,19.6468
61,7,3,-180.0,-74.0,273.7625,47.9900,5704574.0000,25855412.0000,25.8554
62,7,4,-174.0,-74.0,330.6275,33.6037,9839007.0000,44594316.0000,44.5943
63,7,5,-168.0,-74.0,272.7250,39.4000,6921955.0000,31373070.0000,31.3731
64,7,6,-162.0,-74.0,269.7563,37.6688,7161275.0000,32457764.0000,32.4578
65,7,7,-156.0,-74.0,334.4300,36.7025,9111914.0000,41298840.0000,41.2988
66,7,8,-150.0,-74.0,318.8912,43.9175,7261143.5000,32910408.0000,32.9104
67,7,9,-144.0,-74.0,289.1412,52.7238,5484079.5000,24856042.0000,24.8560
68,7,10,-138.0,-74.0,400.8312,91.5287,4379293.5000,19848710.0000,19.8487
69,7,11,-132.0,-74.0,487.5425,113.0837,4311340.5000,19540720.0000,19.5407
70,7,12,-126.0,-74.0,776.5687,159.3825,4872359.0000,22083480.0000,22.0835
71,7,13,-120.0,-74.0,1063.0150,235.6413,4511159.0000,20446378.0000,20.4464
