Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
97,9,1,-192,-62,597.1875,-51.7,11551016,52353828,52.3538
98,9,2,-186,-62,1346.385,-73.6862,18271864,82815400,82.8154
99,9,3,-180,-62,1560.275,-52.0262,29990152,135927376,135.9274
100,9,4,-174,-62,1833.1713,-67.7225,27068866,122686928,122.6869
101,9,5,-168,-62,1841.2574,-73.5275,25041754,113499248,113.4992
102,9,6,-162,-62,1005.8762,-71.3438,14099011,63902360,63.9024
103,9,7,-156,-62,1093.1438,-61.35,17818156,80759016,80.759
104,9,8,-150,-62,1114.6324,22.1313,50364640,228272704,228.2727
105,9,9,-144,-62,1120.4725,-28.4537,39378732,178480176,178.4802
106,9,10,-138,-62,782.3362,-21.9775,35597144,161340496,161.3405
107,9,11,-132,-62,998.8575,-41.3125,24178096,109584808,109.5848
108,9,12,-126,-62,1094.1375,-33.485,32675456,148098240,148.0982
109,9,13,-120,-62,1120.1162,-28.8113,38877736,176209456,176.2095
110,9,14,-114,-62,1119.8213,0.9225,1213898368,nan,nan
111,9,15,-108,-62,844.3237,-42.865,19697276,89275936,89.2759
112,10,15,-108,-56,1244.1763,-36.5775,34014800,154168688,154.1687
113,10,14,-114,-56,975.79,-19.1325,51001700,231160112,231.1601
114,10,13,-120,-56,818.77,-22.8087,35897192,162700432,162.7004
115,10,12,-126,-56,943.2075,-45.25,20844368,94475016,94.475
116,10,11,-132,-56,1232.6987,-57.5175,21431716,97137112,97.1371
117,10,10,-138,-56,1315.475,-64.615,20358664,92273608,92.2736
118,10,9,-144,-56,1270.2013,-61.15,20771892,94146528,94.1465
119,10,8,-150,-56,1067.77,-59.1712,18045422,81789072,81.7891
120,10,7,-156,-56,1270.5737,-81.9962,15495511,70231856,70.2319
121,10,6,-162,-56,1452.7325,-94.2438,15414630,69865272,69.8653
122,10,5,-168,-56,1444.125,-109.2662,13216570,59902784,59.9028
123,10,4,-174,-56,2047.9375,-90.6513,nan,nan,nan
124,10,3,-180,-56,1915.8488,-67.9287,28203802,127830912,127.8309
125,10,2,-186,-56,1146.1851,-78.8863,14529593,65853928,65.8539
126,10,1,-192,-56,970.675,-52.495,18490810,83807752,83.8078
127,11,1,-186,-50,1891.61,-57.1237,33114248,150087024,150.087
128,11,2,-180,-50,1055.775,-57.545,18346948,83155712,83.1557
129,11,3,-174,-50,2047.9375,-60.4225,nan,nan,nan
130,11,4,-168,-50,2047.9375,-39.13,nan,nan,nan
131,11,5,-162,-50,1699.3525,-66.6975,25478504,115478776,115.4788
132,11,6,-156,-50,1593.9025,-72.2662,22055974,99966496,99.9665
133,11,7,-150,-50,1711.3888,-68.1312,25119002,113849368,113.8494
134,11,8,-144,-50,1596.1438,-70.8187,22538436,102153208,102.1532
135,11,9,-138,-50,1869.01,-63.5812,29395618,133232704,133.2327
136,11,10,-132,-50,1665.2937,-57.4087,29007664,131474344,131.4743
137,11,11,-126,-50,899.0975,-34.2212,26273078,119080104,119.0801
138,11,12,-120,-50,1327.4125,-13.245,100219896,454236672,454.2367
139,11,13,-114,-50,1479.11,-53.3125,27744152,125747600,125.7476
140,12,13,-114,-44,2047.9375,-58.1975,nan,nan,nan
141,12,12,-120,-44,1066.0962,1.56,683395008,3097419520,3097.4195
142,12,11,-126,-44,1114.225,43.0563,25878356,117291064,117.2911
143,12,10,-132,-44,1676.5637,-42.7487,39219016,177756272,177.7563
144,12,9,-138,-44,1773.4399,-53.175,33351012,151160128,151.1601
145,12,8,-144,-44,1752.9087,-52.98,33086238,149960064,149.9601
146,12,7,-150,-44,1910.6262,-56.8787,33591216,152248832,152.2488
147,12,6,-156,-44,1985.7325,-58.095,34180784,154920992,154.921
148,12,5,-162,-44,2047.9375,-61.4688,nan,nan,nan
149,12,4,-168,-44,2047.9375,-59.4313,nan,nan,nan
150,12,3,-174,-44,2047.9375,-22.7563,nan,nan,nan
151,12,2,-180,-44,1654.0325,-62.4388,26490482,120065464,120.0655
152,12,1,-186,-44,2047.9375,-102.8025,nan,nan,nan
153,13,1,-180,-38,1633.6562,-66.25,24658966,111764304,111.7643
154,13,2,-174,-38,2047.9375,-61.4813,nan,nan,nan
155,13,3,-168,-38,2047.9375,-57.275,nan,nan,nan
156,13,4,-162,-38,2028.0699,-52.1538,38886368,176248576,176.2486
157,13,5,-156,-38,2047.9375,-57.2212,nan,nan,nan
158,13,6,-150,-38,2047.9375,-65.6612,nan,nan,nan
159,13,7,-144,-38,1335.5262,-65.9725,20243680,91752456,91.7525
160,13,8,-138,-38,892.0938,-48.3812,18438834,83572176,83.5722
161,13,9,-132,-38,1307.36,2.7237,479985312,2175485440,2175.4854
162,13,10,-126,-38,755.3688,-26.8987,28081928,127278536,127.2785
163,13,11,-120,-38,2047.9375,-52.3225,nan,nan,nan
164,14,9,-126,-32,2047.9375,-51.5862,nan,nan,nan
165,14,8,-132,-32,971.4725,-34.0588,28523434,129279616,129.2796
166,14,7,-138,-32,1418.2262,50.6562,27997062,126893888,126.8939
167,14,6,-144,-32,1193.6987,-37.195,32092990,145458272,145.4583
168,14,5,-150,-32,1974.9375,-52.4825,37630404,170556048,170.556
169,14,4,-156,-32,2047.9375,-47.4925,nan,nan,nan
170,14,3,-162,-32,2047.9375,-52.535,nan,nan,nan
171,14,2,-168,-32,2047.9375,-42.8312,nan,nan,nan
172,14,1,-174,-32,2047.9375,-67.245,nan,nan,nan
173,15,1,-162,-26,2047.9375,-48.1937,nan,nan,nan
174,15,2,-156,-26,2026.4463,-40.0488,50599484,229337104,229.3371
175,15,3,-150,-26,1814.0288,-34.78,52157244,236397504,236.3975
176,15,4,-144,-26,1386.9725,-12.2925,112830800,511394336,511.3943
177,15,5,-138,-26,819.0338,241.04,3397916.5,15400717,15.4007
