Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
156,11,6,-160.29,-50.57,90.0,352.0,385.0,96.0,381.0,999.0,93.0,96.0,159.0,312.0,381.0,999.0,78.0,142.0,71.0,129.0,381.0,999.0
157,11,7,-153.14,-50.57,98.0,379.0,412.0,105.0,407.0,999.0,102.0,105.0,171.0,335.0,407.0,999.0,87.0,154.0,78.0,141.0,407.0,999.0
158,11,8,-146.00,-50.57,105.0,406.0,440.0,115.0,434.0,999.0,112.0,114.0,185.0,358.0,434.0,999.0,95.0,166.0,86.0,153.0,434.0,999.0
159,11,9,-138.86,-50.57,79.0,319.0,352.0,85.0,349.0,999.0,82.0,86.0,142.0,288.0,349.0,999.0,69.0,130.0,63.0,116.0,350.0,999.0
160,11,10,-131.71,-50.57,125.0,471.0,509.0,142.0,498.0,999.0,138.0,137.0,217.0,418.0,499.0,999.0,118.0,200.0,106.0,183.0,499.0,999.0
161,11,11,-124.57,-50.57,151.0,556.0,597.0,175.0,589.0,999.0,168.0,166.0,260.0,494.0,588.0,999.0,146.0,238.0,130.0,221.0,588.0,999.0
162,11,12,-117.43,-50.57,152.0,562.0,603.0,178.0,594.0,999.0,171.0,168.0,263.0,502.0,594.0,999.0,148.0,243.0,133.0,224.0,594.0,999.0
163,11,13,-110.29,-50.57,78.0,317.0,351.0,83.0,348.0,999.0,80.0,84.0,140.0,292.0,348.0,999.0,67.0,134.0,62.0,113.0,348.0,999.0
164,11,14,-103.14,-50.57,125.0,464.0,506.0,134.0,501.0,999.0,132.0,136.0,216.0,432.0,501.0,999.0,112.0,209.0,102.0,176.0,501.0,999.0
165,11,15,-96.00,-50.57,82.0,328.0,378.0,74.0,362.0,999.0,75.0,89.0,147.0,344.0,363.0,999.0,62.0,166.0,60.0,110.0,363.0,999.0
166,12,1,-196.00,-43.43,76.0,302.0,347.0,70.0,337.0,999.0,70.0,83.0,137.0,321.0,337.0,999.0,58.0,155.0,56.0,102.0,337.0,999.0
167,12,2,-188.86,-43.43,36.0,168.0,202.0,24.0,196.0,999.0,25.0,38.0,68.0,188.0,197.0,999.0,19.0,88.0,21.0,45.0,196.0,999.0
168,12,3,-181.71,-43.43,107.0,404.0,444.0,115.0,441.0,999.0,112.0,116.0,185.0,380.0,441.0,999.0,95.0,182.0,87.0,151.0,441.0,999.0
169,12,4,-174.57,-43.43,70.0,288.0,321.0,75.0,328.0,999.0,72.0,77.0,128.0,265.0,327.0,999.0,61.0,119.0,56.0,103.0,327.0,999.0
170,12,5,-167.43,-43.43,93.0,370.0,404.0,102.0,400.0,999.0,98.0,101.0,166.0,327.0,400.0,999.0,83.0,150.0,76.0,136.0,400.0,999.0
171,12,6,-160.29,-43.43,94.0,373.0,407.0,103.0,402.0,999.0,100.0,102.0,167.0,331.0,402.0,999.0,85.0,152.0,77.0,138.0,402.0,999.0
172,12,7,-153.14,-43.43,105.0,410.0,446.0,118.0,439.0,999.0,113.0,114.0,185.0,364.0,440.0,999.0,97.0,170.0,88.0,154.0,439.0,999.0
173,12,8,-146.00,-43.43,113.0,438.0,476.0,129.0,468.0,999.0,124.0,124.0,199.0,392.0,468.0,999.0,106.0,183.0,96.0,167.0,468.0,999.0
174,12,9,-138.86,-43.43,79.0,323.0,356.0,87.0,353.0,999.0,84.0,87.0,143.0,293.0,353.0,999.0,71.0,132.0,65.0,117.0,353.0,999.0
175,12,10,-131.71,-43.43,138.0,517.0,556.0,159.0,549.0,999.0,153.0,151.0,239.0,458.0,549.0,999.0,132.0,221.0,119.0,202.0,549.0,999.0
176,12,11,-124.57,-43.43,147.0,551.0,594.0,174.0,586.0,999.0,167.0,163.0,256.0,496.0,585.0,999.0,145.0,240.0,130.0,218.0,585.0,999.0
177,12,12,-117.43,-43.43,103.0,403.0,440.0,115.0,435.0,999.0,111.0,113.0,183.0,364.0,435.0,999.0,95.0,171.0,86.0,151.0,434.0,999.0
178,12,13,-110.29,-43.43,107.0,406.0,444.0,116.0,442.0,999.0,113.0,116.0,186.0,376.0,442.0,999.0,96.0,180.0,88.0,152.0,442.0,999.0
179,12,14,-103.14,-43.43,79.0,321.0,364.0,75.0,355.0,999.0,75.0,87.0,144.0,329.0,355.0,999.0,63.0,155.0,59.0,110.0,355.0,999.0
180,12,15,-96.00,-43.43,81.0,321.0,369.0,73.0,358.0,999.0,74.0,88.0,145.0,340.0,358.0,999.0,61.0,165.0,59.0,108.0,358.0,999.0
181,13,1,-196.00,-36.29,83.0,327.0,376.0,77.0,360.0,999.0,77.0,91.0,147.0,351.0,360.0,999.0,64.0,172.0,62.0,111.0,360.0,999.0
182,13,2,-188.86,-36.29,72.0,292.0,334.0,67.0,331.0,999.0,67.0,79.0,131.0,308.0,331.0,999.0,56.0,151.0,54.0,98.0,331.0,999.0
183,13,3,-181.71,-36.29,64.0,267.0,306.0,60.0,303.0,999.0,60.0,70.0,118.0,273.0,304.0,999.0,49.0,130.0,48.0,89.0,304.0,999.0
184,13,4,-174.57,-36.29,108.0,409.0,449.0,116.0,445.0,999.0,113.0,118.0,187.0,385.0,445.0,999.0,97.0,186.0,88.0,153.0,445.0,999.0
185,13,5,-167.43,-36.29,107.0,410.0,447.0,118.0,451.0,999.0,114.0,117.0,188.0,371.0,451.0,999.0,97.0,174.0,88.0,154.0,451.0,999.0
186,13,6,-160.29,-36.29,105.0,410.0,447.0,118.0,448.0,999.0,114.0,116.0,187.0,367.0,448.0,999.0,98.0,174.0,89.0,155.0,448.0,999.0
187,13,7,-153.14,-36.29,115.0,446.0,483.0,132.0,482.0,999.0,127.0,127.0,203.0,400.0,481.0,999.0,109.0,191.0,99.0,170.0,482.0,999.0
188,13,8,-146.00,-36.29,123.0,472.0,512.0,142.0,509.0,999.0,137.0,136.0,216.0,426.0,509.0,999.0,118.0,205.0,107.0,182.0,509.0,999.0
189,13,9,-138.86,-36.29,89.0,354.0,388.0,99.0,389.0,999.0,95.0,97.0,159.0,323.0,389.0,999.0,81.0,150.0,74.0,130.0,389.0,999.0
190,13,10,-131.71,-36.29,128.0,486.0,526.0,149.0,523.0,999.0,143.0,142.0,225.0,435.0,523.0,999.0,123.0,212.0,111.0,189.0,523.0,999.0
191,13,11,-124.57,-36.29,89.0,354.0,389.0,96.0,387.0,999.0,93.0,97.0,159.0,323.0,387.0,999.0,79.0,151.0,72.0,129.0,387.0,999.0
192,13,12,-117.43,-36.29,106.0,403.0,441.0,115.0,440.0,999.0,112.0,116.0,185.0,373.0,440.0,999.0,95.0,180.0,88.0,151.0,440.0,999.0
193,13,13,-110.29,-36.29,62.0,258.0,297.0,55.0,291.0,999.0,55.0,67.0,113.0,272.0,291.0,999.0,45.0,127.0,44.0,83.0,291.0,999.0
194,13,14,-103.14,-36.29,85.0,340.0,388.0,80.0,377.0,999.0,80.0,94.0,154.0,352.0,377.0,999.0,67.0,171.0,64.0,115.0,377.0,999.0
195,13,15,-96.00,-36.29,80.0,318.0,367.0,74.0,356.0,999.0,74.0,88.0,144.0,342.0,356.0,999.0,62.0,166.0,60.0,108.0,356.0,999.0
196,14,1,-196.00,-29.14,88.0,345.0,396.0,83.0,378.0,999.0,83.0,97.0,156.0,369.0,379.0,999.0,70.0,182.0,67.0,119.0,379.0,999.0
197,14,2,-188.86,-29.14,86.0,340.0,389.0,82.0,369.0,999.0,82.0,95.0,153.0,363.0,369.0,999.0,68.0,178.0,66.0,117.0,369.0,999.0
198,14,3,-181.71,-29.14,75.0,302.0,346.0,70.0,339.0,999.0,70.0,83.0,136.0,317.0,339.0,999.0,58.0,155.0,56.0,102.0,338.0,999.0
199,14,4,-174.57,-29.14,43.0,193.0,230.0,33.0,223.0,999.0,33.0,46.0,81.0,211.0,223.0,999.0,26.0,99.0,27.0,56.0,223.0,999.0
200,14,5,-167.43,-29.14,127.0,473.0,519.0,139.0,508.0,999.0,136.0,140.0,220.0,450.0,509.0,999.0,116.0,222.0,107.0,181.0,508.0,999.0
201,14,6,-160.29,-29.14,132.0,498.0,545.0,152.0,536.0,999.0,147.0,147.0,230.0,469.0,536.0,999.0,127.0,230.0,115.0,194.0,536.0,999.0
202,14,7,-153.14,-29.14,140.0,526.0,573.0,163.0,564.0,999.0,156.0,156.0,243.0,493.0,564.0,999.0,136.0,241.0,123.0,206.0,564.0,999.0
203,14,8,-146.00,-29.14,146.0,547.0,596.0,171.0,588.0,999.0,165.0,163.0,254.0,512.0,588.0,999.0,143.0,252.0,130.0,216.0,588.0,999.0
204,14,9,-138.86,-29.14,116.0,442.0,486.0,130.0,480.0,999.0,126.0,128.0,202.0,418.0,480.0,999.0,108.0,201.0,99.0,169.0,480.0,999.0
205,14,10,-131.71,-29.14,111.0,417.0,458.0,121.0,456.0,999.0,117.0,122.0,193.0,393.0,457.0,999.0,100.0,190.0,92.0,158.0,457.0,999.0
206,14,11,-124.57,-29.14,127.0,470.0,514.0,140.0,510.0,999.0,136.0,140.0,220.0,444.0,510.0,999.0,117.0,218.0,107.0,181.0,510.0,999.0
207,14,12,-117.43,-29.14,73.0,298.0,341.0,68.0,331.0,999.0,68.0,80.0,132.0,311.0,331.0,999.0,56.0,148.0,54.0,100.0,331.0,999.0
208,14,13,-110.29,-29.14,88.0,348.0,400.0,83.0,386.0,999.0,83.0,97.0,157.0,364.0,386.0,999.0,69.0,176.0,66.0,119.0,386.0,999.0
209,14,14,-103.14,-29.14,88.0,347.0,398.0,84.0,384.0,999.0,84.0,98.0,158.0,368.0,383.0,999.0,70.0,181.0,68.0,121.0,383.0,999.0
210,14,15,-96.00,-29.14,83.0,326.0,374.0,77.0,363.0,999.0,77.0,91.0,148.0,348.0,363.0,999.0,64.0,170.0,62.0,111.0,363.0,999.0
211,15,1,-196.00,-22.00,87.0,341.0,391.0,82.0,379.0,999.0,82.0,97.0,155.0,365.0,379.0,999.0,69.0,179.0,66.0,118.0,379.0,999.0
212,15,2,-188.86,-22.00,89.0,347.0,397.0,84.0,383.0,999.0,84.0,98.0,157.0,371.0,383.0,999.0,70.0,182.0,67.0,120.0,383.0,999.0
213,15,3,-181.71,-22.00,87.0,343.0,394.0,83.0,376.0,999.0,83.0,96.0,155.0,368.0,376.0,999.0,69.0,179.0,66.0,119.0,376.0,999.0
214,15,4,-174.57,-22.00,85.0,335.0,383.0,81.0,368.0,999.0,81.0,94.0,152.0,354.0,368.0,999.0,68.0,173.0,65.0,116.0,368.0,999.0
215,15,5,-167.43,-22.00,72.0,292.0,335.0,66.0,329.0,999.0,66.0,79.0,131.0,307.0,330.0,999.0,55.0,148.0,53.0,97.0,330.0,999.0
216,15,6,-160.29,-22.00,63.0,262.0,302.0,55.0,295.0,999.0,56.0,69.0,116.0,277.0,295.0,999.0,46.0,133.0,45.0,85.0,296.0,999.0
217,15,7,-153.14,-22.00,63.0,260.0,302.0,54.0,295.0,999.0,55.0,68.0,115.0,274.0,295.0,999.0,45.0,131.0,44.0,84.0,294.0,999.0
218,15,8,-146.00,-22.00,59.0,245.0,285.0,49.0,280.0,999.0,50.0,63.0,108.0,258.0,279.0,999.0,40.0,123.0,40.0,77.0,279.0,999.0
219,15,9,-138.86,-22.00,59.0,247.0,285.0,49.0,278.0,999.0,50.0,63.0,107.0,259.0,278.0,999.0,40.0,124.0,40.0,77.0,278.0,999.0
220,15,10,-131.71,-22.00,67.0,276.0,318.0,60.0,311.0,999.0,60.0,73.0,123.0,290.0,311.0,999.0,50.0,139.0,48.0,90.0,311.0,999.0
221,15,11,-124.57,-22.00,85.0,338.0,387.0,80.0,376.0,999.0,80.0,93.0,152.0,357.0,376.0,999.0,67.0,172.0,64.0,115.0,376.0,999.0
222,15,12,-117.43,-22.00,89.0,350.0,403.0,85.0,389.0,999.0,85.0,99.0,159.0,370.0,389.0,999.0,71.0,179.0,68.0,121.0,390.0,999.0
223,15,13,-110.29,-22.00,88.0,344.0,395.0,83.0,382.0,999.0,83.0,97.0,156.0,367.0,382.0,999.0,70.0,179.0,67.0,119.0,381.0,999.0
224,15,14,-103.14,-22.00,88.0,343.0,392.0,83.0,382.0,999.0,83.0,97.0,156.0,366.0,382.0,999.0,70.0,180.0,67.0,119.0,382.0,999.0
225,15,15,-96.00,-22.00,88.0,340.0,389.0,82.0,378.0,999.0,82.0,96.0,156.0,362.0,378.0,999.0,69.0,177.0,66.0,118.0,378.0,999.0
