Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
139,13,2,-174.0,-38.0,263.2750,45.7863,5750088.5000,26061702.0000,26.0617
140,13,3,-168.0,-38.0,247.2350,47.2713,5230135.0000,23705064.0000,23.7051
141,13,4,-162.0,-38.0,469.7888,35.4650,13246547.0000,60038652.0000,60.0387
142,13,5,-156.0,-38.0,290.1313,42.7587,6785307.0000,30753726.0000,30.7537
143,13,6,-150.0,-38.0,277.6762,47.2988,5870689.0000,26608312.0000,26.6083
144,13,7,-144.0,-38.0,219.3825,49.0438,4473200.5000,20274334.0000,20.2743
145,13,8,-138.0,-38.0,285.7288,68.9613,4143323.7500,18779202.0000,18.7792
146,13,9,-132.0,-38.0,379.7625,104.2988,3641103.2500,16502937.0000,16.5029
147,13,10,-126.0,-38.0,726.1625,102.4662,7086846.0000,32120422.0000,32.1204
148,13,11,-120.0,-38.0,256.9688,58.8713,4364928.0000,19783600.0000,19.7836
149,14,9,-126.0,-32.0,247.4375,58.8963,4201243.5000,19041716.0000,19.0417
150,14,8,-132.0,-32.0,179.5712,82.5850,2174381.0000,9855165.0000,9.8552
151,14,7,-138.0,-32.0,292.0925,117.7675,2480247.0000,11241472.0000,11.2415
152,14,6,-144.0,-32.0,174.7050,60.6075,2882564.2500,13064935.0000,13.0649
153,14,5,-150.0,-32.0,282.9188,50.8387,5565022.5000,25222908.0000,25.2229
154,14,4,-156.0,-32.0,277.1950,44.8713,6177564.0000,27999192.0000,27.9992
155,14,3,-162.0,-32.0,325.1025,41.3675,7858888.0000,35619624.0000,35.6196
156,14,2,-168.0,-32.0,291.3412,38.8937,7490696.5000,33950832.0000,33.9508
157,14,1,-174.0,-32.0,544.5625,47.1000,11561837.0000,52402872.0000,52.4029
