Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
45,5,7,-150.0,-86.0,1004.8100,43.1650,23278352.0000,105506808.0000,105.5068
46,5,8,-144.0,-86.0,884.4150,241.0000,3669771.7500,16632874.0000,16.6329
47,5,9,-138.0,-86.0,614.8325,308.8563,1990675.3750,9022537.0000,9.0225
48,5,10,-132.0,-86.0,944.3475,277.5025,3403023.5000,15423864.0000,15.4239
49,5,11,-126.0,-86.0,429.8400,116.8275,3679271.0000,16675928.0000,16.6759
50,5,12,-120.0,-86.0,344.1325,84.1588,4089087.5000,18533380.0000,18.5334
51,5,13,-114.0,-86.0,769.4100,274.7213,2800693.5000,12693864.0000,12.6939
52,6,15,-108.0,-80.0,1101.7225,540.7675,2037331.7500,9234003.0000,9.2340
53,6,14,-114.0,-80.0,52.3325,240.3212,217760.6093,986978.1875,0.9870
54,6,13,-120.0,-80.0,166.7000,674.7575,247051.7343,1119737.3750,1.1197
55,6,12,-126.0,-80.0,2430.1626,415.7750,5844898.5000,26491418.0000,26.4914
56,6,11,-132.0,-80.0,355.0125,77.5837,4575862.5000,20739640.0000,20.7396
57,6,10,-138.0,-80.0,279.4100,82.9900,3366791.2500,15259645.0000,15.2596
58,6,9,-144.0,-80.0,462.9225,109.6525,4221723.5000,19134540.0000,19.1345
59,6,8,-150.0,-80.0,800.3325,45.0187,17777762.0000,80575928.0000,80.5759
60,6,7,-156.0,-80.0,577.3350,11.8913,48551248.0000,220053680.0000,220.0537
61,6,6,-162.0,-80.0,495.7400,8.8938,55740248.0000,252637104.0000,252.6371
62,6,5,-168.0,-80.0,1331.4875,8.8812,149921216.0000,679502912.0000,679.5029
63,6,4,-174.0,-80.0,831.6725,8.8288,94200472.0000,426954240.0000,426.9542
64,6,3,-180.0,-80.0,1583.0825,8.8675,178526352.0000,809152832.0000,809.1528
65,6,2,-186.0,-80.0,335.4200,8.8463,37916624.0000,171853312.0000,171.8533
66,6,1,-192.0,-80.0,698.0125,54.3225,12849418.0000,58238704.0000,58.2387
67,7,1,-192.0,-74.0,805.2825,16.2800,49464532.0000,224193056.0000,224.1931
68,7,2,-186.0,-74.0,640.0825,9.2162,69451536.0000,314782144.0000,314.7821
69,7,3,-180.0,-74.0,1527.8975,8.8425,172790224.0000,783154432.0000,783.1544
70,7,4,-174.0,-74.0,1833.0975,8.8575,206954336.0000,937999872.0000,937.9999
71,7,5,-168.0,-74.0,859.9125,8.9013,96605792.0000,437856096.0000,437.8561
72,7,6,-162.0,-74.0,703.9400,9.4713,74323864.0000,336865504.0000,336.8655
73,7,7,-156.0,-74.0,987.0000,12.0700,81773000.0000,370627968.0000,370.6280
74,7,8,-150.0,-74.0,557.3700,35.1637,15850700.0000,71841712.0000,71.8417
75,7,9,-144.0,-74.0,720.6325,52.1038,13830723.0000,62686372.0000,62.6864
76,7,10,-138.0,-74.0,455.6600,234.9075,1939742.2500,8791688.0000,8.7917
77,7,11,-132.0,-74.0,362.2325,548.3888,660539.6875,2993830.2500,2.9938
78,7,12,-126.0,-74.0,586.0700,312.4875,1875499.2500,8500513.0000,8.5005
79,7,13,-120.0,-74.0,3000.5701,233.9675,12824731.0000,58126812.0000,58.1268
80,7,14,-114.0,-74.0,431.9025,662.3312,652094.5000,2955553.2500,2.9556
81,7,15,-108.0,-74.0,1587.9150,370.9925,4280181.5000,19399496.0000,19.3995
82,8,15,-108.0,-68.0,562.8350,305.8163,1840435.2500,8341589.0000,8.3416
83,8,14,-114.0,-68.0,411.1050,493.1313,833662.5000,3778492.0000,3.7785
84,8,13,-120.0,-68.0,485.9050,292.3900,1661838.6250,7532117.5000,7.5321
85,8,12,-126.0,-68.0,636.1125,375.1787,1695491.7500,7684647.0000,7.6846
86,8,11,-132.0,-68.0,1506.8199,194.8725,7732337.5000,35046048.0000,35.0460
87,8,10,-138.0,-68.0,442.8925,285.9462,1548866.5000,7020082.5000,7.0201
88,8,9,-144.0,-68.0,761.5425,312.9400,2433509.7500,11029640.0000,11.0296
89,8,8,-150.0,-68.0,371.3125,100.2600,3703496.0000,16785726.0000,16.7857
90,8,7,-156.0,-68.0,810.6475,27.5725,29400586.0000,133255216.0000,133.2552
91,8,6,-162.0,-68.0,654.1275,13.4425,48661160.0000,220551840.0000,220.5518
92,8,5,-168.0,-68.0,931.9500,11.1075,83902784.0000,380280992.0000,380.2810
93,8,4,-174.0,-68.0,1069.1025,9.0088,118673792.0000,537877120.0000,537.8771
94,8,3,-180.0,-68.0,972.5275,9.1113,106739184.0000,483784704.0000,483.7847
95,8,2,-186.0,-68.0,1481.8051,9.2113,160869040.0000,729122880.0000,729.1229
96,8,1,-192.0,-68.0,646.8700,9.7063,66644664.0000,302060288.0000,302.0603
97,9,1,-192.0,-62.0,528.6675,9.1438,57817340.0000,262051312.0000,262.0513
98,9,2,-186.0,-62.0,1457.7650,9.1687,158992848.0000,720619200.0000,720.6192
99,9,3,-180.0,-62.0,1286.1375,9.1562,140465520.0000,636645952.0000,636.6460
100,9,4,-174.0,-62.0,629.8075,10.0912,62411264.0000,282872832.0000,282.8728
101,9,5,-168.0,-62.0,730.1700,15.6100,46775784.0000,212006576.0000,212.0066
102,9,6,-162.0,-62.0,614.5600,43.9700,13976802.0000,63348460.0000,63.3485
103,9,7,-156.0,-62.0,556.9000,220.8038,2522149.2500,11431390.0000,11.4314
104,9,8,-150.0,-62.0,947.6425,145.6687,6505462.5000,29485360.0000,29.4854
105,9,9,-144.0,-62.0,952.3900,140.0975,6798052.0000,30811492.0000,30.8115
106,9,10,-138.0,-62.0,73.2275,85.7650,853815.7500,3869834.5000,3.8698
